logzero_default - 2020-01-12 10:14:25,331 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,336 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,340 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,343 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,348 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,354 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,358 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,361 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,365 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,371 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,375 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,379 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,384 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,389 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,395 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,398 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,403 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,407 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,409 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,417 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,423 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,430 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,435 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,440 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,443 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,447 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,454 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,461 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,463 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,466 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,472 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,477 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,481 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,488 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,494 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,498 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,500 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,506 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,509 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,512 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,519 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,525 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,531 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,534 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,538 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,543 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,547 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,552 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,554 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,561 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,566 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,572 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,575 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,581 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,587 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,594 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,601 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,609 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,614 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,619 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,631 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,638 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,650 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,653 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,656 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,659 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,663 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,666 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,668 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,671 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,674 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,677 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,679 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,683 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,686 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,689 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,692 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,695 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,697 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,700 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,703 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,706 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,708 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,711 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,713 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,716 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,718 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,721 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,725 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,729 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,731 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,733 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,736 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,738 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,741 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,744 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,747 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,750 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,753 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,756 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,760 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,763 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,767 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,770 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,774 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,776 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,780 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,784 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,787 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,790 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,793 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,797 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,799 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,802 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,804 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,807 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,810 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,813 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,817 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,820 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,824 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,829 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,832 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,836 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,840 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,843 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,847 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,850 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,853 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,856 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,860 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,864 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,867 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,870 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,873 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,875 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,878 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,880 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,884 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,887 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,891 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,895 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,898 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,902 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,905 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,908 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
logzero_default - 2020-01-12 10:14:25,911 - ERROR: An error occurred: TLE elements are valid for a few weeks around their epoch, but you are asking about a date 711 days from the epoch
